Key,Description,LongDescription,Modified,Deprecated
06S6,CMA CGM HUGO,,2019-10-24T09:53:23.993,false
06SA,SEA COMMERCE,,2006-12-21T14:39:22.83,false
06SC,SCHWEDENECK,,2016-02-24T11:50:26.237,false
06SD,Wellington Express,,2013-12-06T13:08:42.857,false
06SE,SEEFALKE,,2006-12-21T14:39:22.83,false
06SF,SUDFALL,,2006-12-21T14:39:22.83,false
06SG,Schall,,2010-03-24T14:05:49.41,false
06SH,Storch,,2010-03-24T14:05:52.52,false
06SI,SIRIUS,,2006-12-21T14:39:22.83,false
06SJ,Stella Polaris,,2010-08-06T09:39:00.973,false
06SK,SKAGERAK,,2006-12-21T14:39:22.83,false
06SL,Solea,,2020-09-28T11:14:21.983,false
06SN,Sonne,,2014-05-14T11:13:57.357,false
06SO,SOLEA,,2018-06-12T16:51:12.23,true
06SP,STEPHANITOR,,2006-12-21T14:39:22.83,false
06SQ,SANTA CLARA,,2015-06-30T10:53:50.473,false
06SR,SANTA RITA,,2006-12-21T14:39:22.83,false
06ST,STUTTGART,,2006-12-21T14:39:22.83,false
06SU,SUNLINA,,2006-12-21T14:39:22.83,false
06SV,SVENJA,,2006-12-21T14:39:22.83,false
06SW,SCHWABE,,2006-12-21T14:39:22.83,false
06SX,SYDNEY EXPRESS,,2006-12-21T14:39:22.83,false
06SY,SPEYER,,2006-12-21T14:39:22.83,false
06T5,TOKYO EXPRESS,,2017-05-17T14:06:44.067,false
06T9,VALDIVIA,,2016-07-20T00:52:28.477,false
06TA,THOR,,2006-12-21T14:39:22.83,false
06TB,TABASIS,,2006-12-21T14:39:22.83,false
06TC,PLANET,,2015-05-21T11:13:57.777,false
06TE,TERTIUS,,2006-12-21T14:39:22.83,false
06TH,THURINGIA,,2006-12-21T14:39:22.83,false
06TM,Tuemmler,,2014-09-25T19:18:35.397,false
06TR,TRITON,,2006-12-21T14:39:22.83,false
06TS,CONTI STOCKHOLM,,2019-08-19T09:16:42.87,false
06TU,TUEMMLER,,2014-08-26T12:03:52.03,false
06TW,MSC CHARLESTON,,2019-07-17T09:36:54.663,false
06TY,TILLY EX TILLY RUSS,,2006-12-21T14:39:22.83,false
06U0,ODIN,,2018-10-18T09:58:22.503,false
06U1,UTHOERN,,2016-02-27T04:01:08.617,false
06U3,HANJIN HELSINKI,,2019-07-15T09:56:28.527,false
06UE,ULSAN EXPRESS,,2017-06-11T16:36:18.427,false
06UN,UTHOERN,,2016-02-27T04:01:08.65,false
06UO,UTE OLTMANN,,2017-06-11T17:06:32.857,false
06US,KUALA LUMPUR EXPRESS,,2016-08-25T17:28:48.173,false
06UT,UTHOERN,,2018-06-12T16:51:41.74,true
06UW,MSC BRUXELLES,,2019-03-01T13:54:51.29,false
06UZ,GLASGOW EXPRESS,,2020-09-03T09:09:19.293,false
06V1,HANJIN SAN DIEGO,,2019-07-18T16:18:09.533,false
06V5,TSINGTAO EXPRESS,,2017-05-17T14:12:54.78,false
06VH,A. V. HUMBOLDT,,2020-01-06T11:24:56.493,false
06VI,VICTOR HENSEN,,2006-12-21T14:39:22.83,false
06VP,VON PODBIELSKI,,2006-12-21T14:39:22.83,false
06VR,ANIKA OLTMANN,,2019-05-21T08:27:38.283,false
06VX,HASPA HAMBURG,,2017-07-26T11:23:28.597,false
06W1,Walther Herwig I,,2017-12-04T12:55:49.767,false
06W2,Walther Herwig II,,2020-09-28T11:14:21.967,false
06WA,WANGEROOGE,,2006-12-21T14:39:22.83,false
06WD,WESER EXPRESS,,2006-12-21T14:39:22.83,false
06WE,WESER,,2016-02-24T11:50:27.16,false
06WF,WESTFALIA,,2006-12-21T14:39:22.83,false
06WG,Wega II,,2010-03-16T14:05:45.85,false
06WH,WALTHER HERWIG,,2018-06-12T16:52:12.263,true
06WI,WIENERTOR,,2006-12-21T14:39:22.83,false
06WM,STADT WEIMAR,,2012-12-06T13:17:58.16,false
06WN,WASHINGTON,,2006-12-21T14:39:22.83,false
06WO,Beaufort,,2012-09-10T17:57:28.147,false
06WP,Funny Girl,,2012-03-27T11:12:35.02,false
06WQ,SANTA LORETTA,,2019-03-01T13:54:51.263,false
06WR,Santa Federica,,2017-06-13T12:57:11.74,false
06WS,WINNARETTA SINGER,,2006-12-21T14:39:22.83,false
06WT,HERMANN WATTENBERG,,2015-11-02T19:51:30.843,false
06WW,SHANGHAI EXPRESS,,2016-09-26T11:41:25.36,false
06WX,HANJIN BRUSSELS,,2019-01-02T10:56:39.96,false
06XD,CMA CGM BAUDELAIRE,,2018-12-06T11:00:00.913,false
06XN,BASLE EXPRESS,,2016-08-08T15:47:21.933,false
06XO,ALTONIA,,2019-10-01T08:44:27.763,false
06XQ,NINGBO EXPRESS,,2018-05-16T09:06:10.677,false
06Y1,SG558,,2019-02-05T09:53:02.643,false
06Y2,LEVERKUSEN EXPRESS,,2018-04-01T23:41:20.01,false
06Y7,BUSAN EXPRESS,,2020-03-10T08:34:14.917,false
06YC,YANKEE CLIPPER,,2006-12-21T14:39:22.83,false
06YD,THOR HEYERDAHL,,2017-06-11T16:28:17.783,false
06YG,HOUSTON EXPRESS,,2016-11-04T11:10:22.89,false
06YQ,SHANGHAI EXPRESS,,2017-06-13T11:27:50.24,false
06YS,MONTE TAMARO,,2021-08-26T10:03:21.027,false
06YU,COLUMBUS TASMANIA,,2006-12-21T14:39:22.83,false
06Z3,GERMANIA VI,,2020-05-13T12:17:52.027,false
06Z7,SANTA FRANCESCA,,2019-07-24T11:14:05.647,false
06Z9,FRANKFURT EXPRESS,,2018-03-03T10:13:45.68,false
06ZI,ZIETEN,,2006-12-21T14:39:22.83,false
0790,MULTIPLE SHIPS,,2015-01-22T11:56:26.313,true
0799,UNKNOWN PLATFORMS OF DDR,,2015-01-22T11:50:47.43,true
07AL,A. V. HUMBOLDT,,2020-01-06T11:24:56.487,false
07C1,CITY OF OPORTO,,2009-09-04T15:03:37.003,false
07DB,UFS DEUTSCHE BUCHT (BUOY),,2006-12-21T14:39:22.83,false
07DS,DARSS SILL (BUOY),,2006-12-21T14:39:22.83,false
07EH,ERNST HAECKEL,,2015-09-04T14:12:41.367,false
07EI,EISBAR,,2020-09-28T11:16:13.587,false
07EM,UFS TW EMS (BUOY),,2006-12-21T14:39:22.83,false
07FB,UFS FEHMARNBELT (BUOY),,2009-12-08T12:22:59.1,false
07GA,CARL FR. GAUSS,,2016-02-24T11:50:27.597,false
07GZ,GORLITZ,,2006-12-21T14:39:22.83,false
07KL,LH KIEL (BUOY),,2006-12-21T14:39:22.83,false
07KR,J. L. KRUGER,,2006-12-21T14:39:22.83,false
07KS,Kronsort,,2013-08-15T13:32:39.697,false
07LK,KARL LIEBKNECHT,,2006-12-21T14:39:22.83,false
07MT,Mittelgrund,,2013-08-15T13:27:08.273,false
07NB,NORDSEEBOJE II (BUOY),,2006-12-21T14:39:22.83,false
07OB,ODER BANK (BUOY),,2006-12-21T14:39:22.83,false
07PE,PROFESSOR ALBRECHT PENCK,,2016-02-24T10:48:26.143,false
07PK,PROFESSOR OTTO KRUMMEL,,2006-12-21T14:39:22.83,false
07ST,Stollergrund,,2013-08-15T13:42:27.143,false
07WB,WALTER BARTH,,2006-12-21T14:39:22.83,false
082G,AUSTRAL,,2018-07-22T15:04:02.677,false
0890,MULTIPLE SHIPS,,2015-01-22T11:56:35.053,true
0899,UNKOWN PLATFORMS OF ARGENTINA,,2015-01-22T11:51:30.78,true
08AA,BAHIA AGUIRRE,,2006-12-21T14:39:22.83,false
08AB,ALMIRANTE BROWN,,2006-12-21T14:39:22.83,false
08AH,DR. BERNARDO HOUSSAY,,2015-09-02T11:56:22.72,false
08AI,ALMIRANTE IRIZAR,,2006-12-21T14:39:22.83,false
08AM,ALFEREZ MACKINLAY,,2006-12-21T14:39:22.83,false
08AN,ANTARCTICA,,2006-12-21T14:39:22.83,false
08AS,STORNI,,2006-12-21T14:39:22.83,false
08AZ,AZOPARDO,,2006-12-21T14:39:22.83,false
08BA,BUENOS AIRES,,2006-12-21T14:39:22.83,false
08BB,BAHIA BLANCA,,2006-12-21T14:39:22.83,false
08BC,BOUCHARD,,2006-12-21T14:39:22.83,false
08BD,CAPITAN OCA BALDA,,2009-09-04T15:04:31.173,false
08BP,BAHIA PARAISO,,2006-12-21T14:39:22.83,false
08BS,BAHIA BUEN SUCESO,,2006-12-21T14:39:22.83,false
08BW,BROWN,,2006-12-21T14:39:22.83,false
08CA,CAPITAN CANEPA II,,2006-12-21T14:39:22.83,false
08CC,CAPITAN CANEPA,,2006-12-21T14:39:22.83,false
08CH,CHIRIGUANO,,2006-12-21T14:39:22.83,false
08CL,COMODORO LASERRE,,2006-12-21T14:39:22.83,false
08CM,CORMORAN,,2006-12-21T14:39:22.83,false
08CR,COMODORO RIVADAVIA,,2006-12-21T14:39:22.83,false
08D8,Victor Angelescu,,2018-07-22T15:06:08.17,false
08DI,DIAGUITA,,2006-12-21T14:39:22.83,false
08DR,DRUMMOND,,2006-12-21T14:39:22.83,false
08EA,EL AUSTRAL,,2006-12-21T14:39:22.83,false
08EH,DR. EDUARDO L. HOLMBERG,,2006-12-21T14:39:22.83,false
08EM,EMBARCACION MENOR,,2006-12-21T14:39:22.83,false
08EN,ENTRE RIOS II,,2006-12-21T14:39:22.83,false
08ES,ESPORA,,2006-12-21T14:39:22.83,false
08FS,FIXED STATIONS,,2018-02-04T13:16:02.813,true
08GO,GOYENA,,2006-12-21T14:39:22.83,false
08GP,GENERAL PUEYRREDON,,2006-12-21T14:39:22.83,false
08GR,GUERRICO,,2006-12-21T14:39:22.83,false
08GV,GRANVILLE,,2006-12-21T14:39:22.83,false
08GZ,GENERAL ZAPIOLA,,2006-12-21T14:39:22.83,false
08HA,HEROINA,,2006-12-21T14:39:22.83,false
08HE,HERCULES,,2006-12-21T14:39:22.83,false
08IS,ISLAS ORCADAS,,2006-12-21T14:39:22.83,false
08L4,BERNIE,,2016-07-20T00:15:33.437,false
08LA,LA ARGENTINA,,2006-12-21T14:39:22.83,false
08LP,LA PLATA,,2006-12-21T14:39:22.83,false
08MD,MADRYN,,2006-12-21T14:39:22.83,false
08MI,MISIONES,,2006-12-21T14:39:22.83,false
08MO,Lenga,,2017-04-15T09:25:15.913,false
08P5,WILLIE,,2016-07-20T00:16:32.663,false
08PD,PUERTO DESEADO,,2006-12-21T14:39:22.83,false
08PI,PIEDRABUENA,,2006-12-21T14:39:22.83,false
08PK,PARKER,,2006-12-21T14:39:22.83,false
08RA,RANQUEL,,2006-12-21T14:39:22.83,false
08RE,REPUBLICA,,2006-12-21T14:39:22.83,false
08RO,Ciudad de Rosario,,2010-08-30T11:29:07.577,false
08RS,ROSALES,,2006-12-21T14:39:22.83,false
08SA,SARANDI,,2006-12-21T14:39:22.83,false
08SC,SANTA CRUZ,,2006-12-21T14:39:22.83,false
08SL,SAN LUIS,,2006-12-21T14:39:22.83,false
08SM,GENERAL SAN MARTIN,,2006-12-21T14:39:22.83,false
08SN,SANAVIRON,,2006-12-21T14:39:22.83,false
08SP,SPIRO,,2006-12-21T14:39:22.83,false
08ST,SAN JUAN,,2006-12-21T14:39:22.83,false
08TI,TRINIDAD,,2006-12-21T14:39:22.83,false
08YA,YAMANA,,2006-12-21T14:39:22.83,false
090C,FANTASEA WONDER,,2019-02-05T09:55:49.88,false
090K,SHEPPARTON,,2016-02-17T16:31:01.273,false
0915,COOTAMUDEA,,2006-12-21T14:39:22.83,false
0917,ESTELLE STAR,,2006-12-21T14:39:22.83,false
0920,KOOKABURRA,,2006-12-21T14:39:22.83,false
0926,SPIRIT OF TASMANIA II,,2018-04-11T12:59:14.703,false
092I,AUSTRALIAN PROSPECTOR,,2006-12-21T14:39:22.83,false
0955,GONDWANA,,2006-12-21T14:39:22.83,false
0956,PORTLAND,,2016-08-08T15:47:15.697,false
096C,CORAL DISCOVERER,,2021-08-26T10:03:23.167,false
096U,Investigator,,2015-07-16T11:23:13.607,false
0970,NORTHWEST SANDPIPER,,2016-02-24T11:57:44.037,false
097H,CAPE FERGUSON,,2017-02-07T18:00:21.503,false
098O,Adrenalin Sprint,,2016-07-20T00:37:08.017,false
0990,MULTIPLE SHIPS,,2015-01-22T11:37:24.397,true
0999,UNKNOWN PLATFORMS OF AUSTRALIA,,2015-01-22T11:49:28.28,true
09A1,Anzac,,2013-04-17T11:38:23.02,false
09AA,DARWIN,,2012-02-22T17:40:34.297,false
09AB,OXLEY,,2006-12-21T14:39:22.83,false
09AC,SNIPE,,2006-12-21T14:39:22.83,false
09AD,ADELAIDE,,2012-12-03T12:40:30.987,false
09AE,SUPPLY,,2013-11-28T16:27:59.64,false
09AF,TEALE,,2006-12-21T14:39:22.83,false
09AG,AUSTRALIA STAR,,2006-12-21T14:39:22.83,false
09AH,ANRO AUSTRALIA,,2006-12-21T14:39:22.83,false
09AJ,CARLOCK,,2006-12-21T14:39:22.83,false
09AK,AUSTRALIAN PROGRESS,,2006-12-21T14:39:22.83,false
09AL,ALLUNGA,,2006-12-21T14:39:22.83,false
09AM,JOHN BURKE,,2006-12-21T14:39:22.83,false
09AN,ANZAC,,2012-02-15T15:14:06.45,false
09AP,PETUNIA ENDEAVOUR,,2006-12-21T14:39:22.83,false
09AQ,MARGARET PHILIPPA,,2006-12-21T14:39:22.83,false
09AR,AURORA AUSTRALIS,,2012-06-29T11:37:15.243,false
09AS,ARUNTA,,2012-02-27T17:00:19.417,false
09AT,AUSTRALIAN TRADER,,2006-12-21T14:39:22.83,false
09AU,AUSTRALIAN ENTERPRISE,,2006-12-21T14:39:22.83,false
09AX,FLINDERS,,2016-02-24T11:55:51.433,false
09B1,LINNAEUS,,2017-06-11T11:44:56.37,false
09B4,IRON CHIEFTAIN,,2016-02-24T11:57:42.513,false
09B7,ALBANY,,2006-12-21T14:39:22.83,false
09B9,LIZARD ISLAND,,2006-12-21T14:39:22.83,false
09BA,BARCOO,,2015-02-01T18:41:27.67,false
09BB,BOMBARD,,2006-12-21T14:39:22.83,false
09BC,BUCCANEER,,2006-12-21T14:39:22.83,false
09BD,MERMAID,,2015-05-27T14:00:33.67,false
09BE,BRAESIDE,,2006-12-21T14:39:22.83,false
09BK,BALIKPAPAN,,2006-12-21T14:39:22.83,false
09BL,BROULEE ISLAND,,2006-12-21T14:39:22.83,false
09BN,BENALLA,,2015-07-16T12:00:27.96,false
09BO,BOGONG,,2006-12-21T14:39:22.83,false
09BR,BRIDPORT,,2006-12-21T14:39:22.83,false
09BS,BRISBANE,,2012-02-22T11:33:25.75,false
09BT,BALLARAT,,2012-02-27T17:23:49.227,false
09C1,NORTHWEST SNIPE,,2016-02-24T11:57:39.09,false
09CA,CANBERRA,,2012-02-22T11:41:13.793,false
09CB,COOK,,2013-11-28T16:51:55.86,false
09CD,CAPE DON,,2006-12-21T14:39:22.83,false
09CE,CENTURY,,2006-12-21T14:39:22.83,false
09CM,CAPE MORETON,,2006-12-21T14:39:22.83,false
09CN,CASUARINA,,2015-02-05T11:14:26.64,false
09CP,CAPE PILLAR,,2006-12-21T14:39:22.83,false
09CR,COURAGEOUS,,2006-12-21T14:39:22.83,false
09CS,CAPE SORELL,,2006-12-21T14:39:22.83,false
09CX,SOLANDER,,2017-06-11T11:43:26.81,false
09DA,IRON DAMPIER,,2006-12-21T14:39:22.83,false
09DB,DRIFTING BUOY,,2006-12-21T14:39:22.83,false
09DE,DERWENT,,2012-02-22T11:54:44.767,false
09DF,DUYFKEN,,2015-02-05T11:15:10.677,false
09DH,DERWENT HUNTER,,2006-12-21T14:39:22.83,false
09DM,DIAMANTINA,,2013-11-29T11:48:54.713,false
09DU,DUCHESS,,2016-02-24T10:49:26.36,false
09DV,SIR DAVID MARTIN,,2006-12-21T14:39:22.83,false
09E3,PORT PHILLIP HEADS,,2006-12-21T14:39:22.83,false
09E4,PORT HACKING 100M,,2006-12-21T14:39:22.83,false
09E5,PORT HACKING 50M,,2006-12-21T14:39:22.83,false
09E6,COFFS HARBOUR,,2009-12-08T13:29:33.607,false
09E7,PORT MACQUARIE,,2006-12-21T14:39:22.83,false
09E8,PORT STEPHENS,,2006-12-21T14:39:22.83,false
09E9,PORT JACKSON,,2006-12-21T14:39:22.83,false
09ES,ESPERANCE,,2006-12-21T14:39:22.83,false
09EV,EVANS HEAD,,2006-12-21T14:39:22.83,false
09F1,BOTANY BAY,,2006-12-21T14:39:22.83,false
09F2,WOLLONGONG,,2006-12-21T14:39:22.83,false
09F4,KIAMA,,2006-12-21T14:39:22.83,false
09F5,JERVIS BAY,,2006-12-21T14:39:22.83,false
09F6,EDEN,,2006-12-21T14:39:22.83,false
09F7,BERMAGUI,,2006-12-21T14:39:22.83,false
09F8,ULLADULLA,,2006-12-21T14:39:22.83,false
09F9,MARIA ISLAND,,2006-12-21T14:39:22.83,false
09FA,Franklin,,2011-02-04T13:55:57.08,false
09FD,IRON FLINDERS,,2006-12-21T14:39:22.83,false
09FL,FLINDERS,,2013-11-28T14:39:18.507,false
09FS,FIXED STATIONS,,2018-02-04T13:16:19.307,true
09FT,FANTOME,,2015-02-05T11:15:43.053,false
09G0,SL248,,2014-11-05T20:26:09.46,false
09G1,SAINT HELENS,,2006-12-21T14:39:22.83,false
09G2,SL281,,2014-11-05T20:35:57.283,false
09G3,SL286,,2014-11-05T20:34:17.187,false
09G4,LAURIETON,,2006-12-21T14:39:22.83,false
09G5,SL287,,2014-11-05T20:37:24.407,false
09G6,MORETON BAY,,2006-12-21T14:39:22.83,false
09GA,GASCOYNE,,2013-12-16T19:30:59.493,false
09GB,LORD HOWE ISLAND,,2006-12-21T14:39:22.83,false
09GC,BOOBIE ISLAND,,2006-12-21T14:39:22.83,false
09GD,LOW ISLES,,2006-12-21T14:39:22.83,false
09GE,GERALDTON,,2006-12-21T14:39:22.83,false
09GF,SG151,,2014-10-26T17:39:28.74,false
09GG,SG152,,2014-10-26T17:40:46.54,false
09GH,SG153,,2014-10-26T17:42:00.343,false
09GI,SG154,,2014-10-26T17:46:58.807,false
09GJ,SG155,,2014-10-26T17:51:35.817,false
09GK,SG514,,2014-10-26T17:59:04.587,false
09GL,SG516,,2014-10-26T18:01:06.48,false
09GM,SG517,,2018-12-03T17:26:06.167,false
09GN,SG519,,2014-11-05T20:47:21.503,false
09GO,SG520,,2014-11-05T20:48:11.103,false
09GP,SG521,,2014-10-26T17:57:16.39,false
09GQ,SG540,,2014-10-26T17:55:54.157,false
09GR,SL084,,2015-09-18T10:09:47.687,false
09GS,SL104,,2015-09-18T10:15:42.34,false
09GT,SL106,,2015-09-18T10:14:41.5,false
09GU,SL109,,2016-05-08T10:51:11.883,false
09GV,SL130,,2015-09-18T10:12:13.957,false
09GW,SL190,,2015-09-18T10:11:00.957,false
09GX,SL209,,2014-11-05T19:52:32.843,false
09GY,SL210,,2014-11-05T19:54:24.213,false
09GZ,SL239,,2014-11-05T20:00:36.757,false
09HA,HAMME,,2006-12-21T14:39:22.83,false
09HO,HOBART,,2012-02-22T12:00:53.25,false
09IE,IRON ENDEAVOUR,,2006-12-21T14:39:22.83,false
09IF,TASMANIAN ACHIEVER,,2017-05-21T10:02:23.52,false
09IK,IRON KEMBLA,,2006-12-21T14:39:22.83,false
09IN,INVESTIGATOR,,2006-12-21T14:39:22.83,false
09IS,ISLANDER VI,,2006-12-21T14:39:22.83,false
09J1,LOW HEAD,,2006-12-21T14:39:22.83,false
09J5,BARROW ISLAND,,2006-12-21T14:39:22.83,false
09JA,JASUS,,2006-12-21T14:39:22.83,false
09JB,JAY BEE,,2006-12-21T14:39:22.83,false
09JC,JERVIS BAY,,2013-12-16T19:55:53.793,false
09JE,JO ELLEN,,2006-12-21T14:39:22.83,false
09K2,ROTTNEST ISLAND,,2006-12-21T14:39:22.83,false
09K7,RIG SEISMIC,,2017-12-22T08:22:30.013,false
09KA,KALINDA,,2006-12-21T14:39:22.83,false
09KB,KINGFISH B,,2006-12-21T14:39:22.83,false
09KG,KUNGHARMARIS,,2006-12-21T14:39:22.83,false
09KI,KIMBLA,,2013-11-28T17:00:21.677,false
09KN,KARIN,,2006-12-21T14:39:22.83,false
09KO,KOOLIGA,,2006-12-21T14:39:22.83,false
09KR,KORRINGA,,2006-12-21T14:39:22.83,false
09LC,LADY CHRISTINE,,2006-12-21T14:39:22.83,false
09LE,LEEUWIN,,2012-02-22T12:13:10.963,false
09LN,LANCELIN,,2006-12-21T14:39:22.83,false
09LU,NORTHWEST STORMPETREL,,2016-02-24T11:57:49.523,false
09M5,SL416,,2015-09-18T10:08:45.41,false
09MA,MARELDA,,2006-12-21T14:39:22.83,false
09MB,MELBOURNE,,2013-11-28T17:12:50.413,false
09MD,MAGGA DAN,,2006-12-21T14:39:22.83,false
09ME,MAKEDA,,2006-12-21T14:39:22.83,false
09MH,MAHENO,,2006-12-21T14:39:22.83,false
09MK,MALSKULA,,2006-12-21T14:39:22.83,false
09ML,MALAITA,,2006-12-21T14:39:22.83,false
09MN,MONTORO,,2006-12-21T14:39:22.83,false
09MO,MORESBY,,2013-11-27T18:14:10.563,false
09MQ,MACQUARIE HARBOUR,,2006-12-21T14:39:22.83,false
09MR,MOANA RAOI,,2006-12-21T14:39:22.83,false
09MT,MORIALTA,,2006-12-21T14:39:22.83,false
09MU,MURCHISON,,2006-12-21T14:39:22.83,false
09MV,MELVILLE,,2012-02-27T19:40:56.397,false
09N9,Atlas 2000,,2016-07-20T00:39:28.163,false
09NA,NAMERY,,2006-12-21T14:39:22.83,false
09NB,NIMITYBEL,,2006-12-21T14:39:22.83,false
09NC,IRON NEW CASTLE,,2006-12-21T14:39:22.83,false
09ND,NELLA DAN,,2006-12-21T14:39:22.83,false
09NE,NORTH ESK,,2006-12-21T14:39:22.83,false
09NG,NGAKUTA,,2006-12-21T14:39:22.83,false
09NL,NICOL BAY,,2006-12-21T14:39:22.83,false
09NR,NORFOLK ISLAND,,2006-12-21T14:39:22.83,false
09NT,NORTHWEST TRADER,,2006-12-21T14:39:22.83,false
09NW,NEWCASTLE,,2012-02-22T12:21:09.303,false
09O0,OCEANIC DISCOVERER,,2021-08-26T10:03:23.167,false
09O6,ABURRI,,2016-02-24T11:57:26.71,false
09OT,OTAGO,,2006-12-21T14:39:22.83,false
09PA,PARRAMATTA,,2014-02-04T17:05:52.58,false
09PB,PATEENA,,2006-12-21T14:39:22.83,false
09PC,IRON PACIFIC,,2006-12-21T14:39:22.83,false
09PD,PARRAMATTA,,2012-05-20T10:57:14.51,false
09PE,PERTH,,2012-02-22T16:12:38.53,false
09PL,PALUMA,,2013-12-17T15:27:23.83,false
09PN,PENAEUS,,2006-12-21T14:39:22.83,false
09PR,PERTH,,2012-04-12T12:20:11.87,false
09PT,PATANELA,,2006-12-21T14:39:22.83,false
09PU,PALUMA,,2015-01-27T14:53:45.693,false
09Q8,PORT MACDONNELL,,2006-12-21T14:39:22.83,false
09QA,QUADRANT,,2006-12-21T14:39:22.83,false
09QI,QUIBERON,,2006-12-21T14:39:22.83,false
09QM,QUICKMATCH,,2006-12-21T14:39:22.83,false
09QU,QUEENBOROUGH,,2006-12-21T14:39:22.83,false
09R9,HERON ISLAND,,2006-12-21T14:39:22.83,false
09RA,ORSOVA,,2009-12-11T14:44:03.267,false
09RB,ROBRAY I,,2006-12-21T14:39:22.83,false
09RO,RONA,,2006-12-21T14:39:22.83,false
09RS,ROSALIND STAR,,2006-12-21T14:39:22.83,false
09SA,SAGA,,2006-12-21T14:39:22.83,false
09SB,STRADBROKE,,2006-12-21T14:39:22.83,false
09SC,SCANDIA,,2006-12-21T14:39:22.83,false
09SD,SLETFJORD,,2006-12-21T14:39:22.83,false
09SE,SOUTHERN ENDEAVOUR,,2006-12-21T14:39:22.83,false
09SF,STANLEY FOWLER,,2006-12-21T14:39:22.83,false
09SG,SAORI,,2006-12-21T14:39:22.83,false
09SH,SYDNEY,,2012-02-27T19:32:48.59,false
09SJ,SWAN,,2014-02-04T11:50:11.207,false
09SK,SEAWAY KING,,2006-12-21T14:39:22.83,false
09SL,SLIDRE TIMUR,,2006-12-21T14:39:22.83,false
09SM,SLETHOLM,,2006-12-21T14:39:22.83,false
09SP,SAN PEDRO STRAIT,,2006-12-21T14:39:22.83,false
09SR,SARANG,,2006-12-21T14:39:22.83,false
09SS,SOUTHERN SURVEYOR,,2016-05-08T11:59:22.627,false
09ST,STUART,,2012-02-22T18:33:02.223,false
09SU,STUART,,2012-05-23T20:31:38.437,false
09SV,SOELA,,2006-12-21T14:39:22.83,false
09SW,SWAN,,2012-02-27T19:02:53.383,false
09SX,STORM BAY,,2006-12-21T14:39:22.83,false
09SY,SPRIGHTLY,,2006-12-21T14:39:22.83,false
09T1,FAVORITE,,2006-12-21T14:39:22.83,false
09T2,DEGEI,,2006-12-21T14:39:22.83,false
09T3,HUON,,2006-12-21T14:39:22.83,false
09T4,ROBYN JULIE,,2006-12-21T14:39:22.83,false
09T5,HERMAY,,2006-12-21T14:39:22.83,false
09T6,TWO FREDDIES,,2006-12-21T14:39:22.83,false
09T7,TACOMA,,2006-12-21T14:39:22.83,false
09T8,CATRIONA B,,2006-12-21T14:39:22.83,false
09T9,CAPE BYRON,,2006-12-21T14:39:22.83,false
09TA,TAROONA,,2006-12-21T14:39:22.83,false
09TC,TIN CAN BAY,,2006-12-21T14:39:22.83,false
09TD,THALA DAN,,2006-12-21T14:39:22.83,false
09TE,TRI-ELLIS,,2006-12-21T14:39:22.83,false
09TF,Spirit of Tasmania I,,2014-05-14T10:37:43.6,false
09TI,TRIASTER,,2006-12-21T14:39:22.83,false
09TM,OTAMA,,2006-12-21T14:39:22.83,false
09TO,TOBRUK,,2013-12-04T22:30:49.06,false
09TP,TOBRUK,,2013-12-13T12:23:26.06,false
09TR,TORRENS,,2012-02-27T19:14:35.173,false
09TT,TOOWOOMBA,,2012-02-27T17:31:59.413,false
09TU,TULAGI,,2006-12-21T14:39:22.83,false
09TW,OTWAY,,2006-12-21T14:39:22.83,false
09U1,MAMEENA,,2006-12-21T14:39:22.83,false
09U2,LOCH LOMOND,,2006-12-21T14:39:22.83,false
09U5,MIRRABOOKA,,2006-12-21T14:39:22.83,false
09U6,VIDA,,2006-12-21T14:39:22.83,false
09U7,PELAMIS,,2006-12-21T14:39:22.83,false
09U8,ST MICHELLE,,2006-12-21T14:39:22.83,false
09U9,BIN TANG TERANG,,2006-12-21T14:39:22.83,false
09UK,SOUTHERN CHAMPION,,2016-07-20T21:56:19.387,false
09V1,Bhagwan K,,2016-07-20T00:35:10.857,false
09V6,BROOME,,2006-12-21T14:39:22.83,false
09VA,VAMPIRE,,2013-08-22T14:08:09.273,false
09VE,VENDETTA,,2013-08-22T13:56:07.913,false
09VO,VOYAGER,,2013-08-22T12:29:22.103,false
09W1,IBEX,,2006-12-21T14:39:22.83,false
09W2,EDEN STAR,,2006-12-21T14:39:22.83,false
09W3,MARCONI'S CROSS,,2006-12-21T14:39:22.83,false
09W4,IMLAY,,2006-12-21T14:39:22.83,false
09W5,SMADA,,2006-12-21T14:39:22.83,false
09W6,LISMORE STAR,,2006-12-21T14:39:22.83,false
09W7,CAPE BARON,,2006-12-21T14:39:22.83,false
09W8,MARY ANNE SIMMS,,2006-12-21T14:39:22.83,false
09W9,CHALLENGE,,2006-12-21T14:39:22.83,false
09WA,WARREEN,,2014-01-14T19:06:07.183,false
09WE,WEERUTTA,,2006-12-21T14:39:22.83,false
09WG,WARREGO,,2013-12-19T19:21:50.357,false
09WI,WAIMEA,,2006-12-21T14:39:22.83,false
09WK,WAIKARE,,2006-12-21T14:39:22.83,false
09WM,Warramunga,,2013-09-18T11:59:10.91,false
09WN,WANGANELLA,,2006-12-21T14:39:22.83,false
09WO,WOOMERA,,2006-12-21T14:39:22.83,false
09WR,WARRAMUNGA,,2013-09-18T11:57:58.863,false
